20260701 071000;1.139460;1.139510;1.139440;1.139500;0
20260701 071100;1.139470;1.139540;1.139410;1.139430;0
20260701 071200;1.139410;1.139410;1.139180;1.139250;0
20260701 071300;1.139240;1.139340;1.139170;1.139340;0
20260701 071400;1.139360;1.139360;1.139300;1.139360;0
20260701 071500;1.139340;1.139450;1.139230;1.139420;0
20260701 071600;1.139440;1.139460;1.139350;1.139350;0
20260701 071700;1.139360;1.139400;1.139320;1.139350;0
20260701 071800;1.139350;1.139470;1.139330;1.139390;0
20260701 071900;1.139390;1.139460;1.139390;1.139440;0
20260701 072000;1.139450;1.139460;1.139390;1.139400;0
20260701 072100;1.139390;1.139390;1.139290;1.139330;0
20260701 072200;1.139340;1.139430;1.139340;1.139410;0
20260701 072300;1.139420;1.139460;1.139410;1.139430;0
20260701 072400;1.139450;1.139460;1.139370;1.139430;0
20260701 072500;1.139440;1.139500;1.139400;1.139470;0
20260701 072600;1.139490;1.139510;1.139470;1.139480;0
20260701 072700;1.139470;1.139470;1.139380;1.139460;0
20260701 072800;1.139440;1.139460;1.139380;1.139450;0
20260701 072900;1.139460;1.139510;1.139450;1.139500;0
20260701 073000;1.139510;1.139510;1.139480;1.139480;0
20260701 073100;1.139470;1.139470;1.139310;1.139420;0
20260701 073200;1.139450;1.139500;1.139420;1.139490;0
20260701 073300;1.139480;1.139480;1.139400;1.139420;0
20260701 073400;1.139420;1.139450;1.139380;1.139440;0
20260701 073500;1.139440;1.139570;1.139380;1.139550;0
20260701 073600;1.139540;1.139570;1.139490;1.139500;0
20260701 073700;1.139500;1.139540;1.139440;1.139460;0
20260701 073800;1.139450;1.139460;1.139400;1.139440;0
20260701 073900;1.139420;1.139450;1.139400;1.139410;0
20260701 074000;1.139410;1.139600;1.139410;1.139520;0
20260701 074100;1.139520;1.139570;1.139490;1.139540;0
20260701 074200;1.139540;1.139540;1.139480;1.139510;0
20260701 074300;1.139500;1.139510;1.139440;1.139470;0
20260701 074400;1.139490;1.139530;1.139450;1.139510;0
20260701 074500;1.139500;1.139510;1.139360;1.139440;0
20260701 074600;1.139430;1.139520;1.139430;1.139480;0
20260701 074700;1.139470;1.139510;1.139440;1.139470;0
20260701 074800;1.139470;1.139470;1.139350;1.139350;0
20260701 074900;1.139350;1.139370;1.139030;1.139030;0
20260701 075000;1.139040;1.139210;1.139030;1.139170;0
20260701 075100;1.139150;1.139310;1.139130;1.139150;0
20260701 075200;1.139160;1.139180;1.139050;1.139120;0
20260701 075300;1.139110;1.139200;1.139080;1.139190;0
20260701 075400;1.139190;1.139330;1.138960;1.138960;0
20260701 075500;1.138940;1.139050;1.138860;1.138870;0
20260701 075600;1.138870;1.138950;1.138650;1.138650;0
20260701 075700;1.138660;1.138670;1.138490;1.138610;0
20260701 075800;1.138610;1.138650;1.138510;1.138610;0
20260701 075900;1.138600;1.138630;1.138500;1.138550;0
20260701 080000;1.138550;1.138780;1.138550;1.138740;0
20260701 080100;1.138740;1.138740;1.138640;1.138660;0
